Index,SiteID,NO2.ugm3,NO.ugm3,PM2.5.SC1,PM2.5.SC2,PM2.5,BlkCarbon,ExpRL.25,ExpRL.50,ExpRL.100,ExpRL.200,ExpRL.300,ExpRL.500,ExpRL.1000,ExpRL.1500,ExpRL.2000,ExpRL.3000,ExpRL.4000,ExpRL.5000,MainRL.25,MainRL.50,MainRL.100,MainRL.200,MainRL.300,MainRL.500,MainRL.1000,MainRL.1500,MainRL.2000,MainRL.3000,MainRL.4000,MainRL.5000,SecRL.25,SecRL.50,SecRL.100,SecRL.200,SecRL.300,SecRL.500,SecRL.1000,SecRL.1500,SecRL.2000,SecRL.3000,SecRL.4000,SecRL.5000,ElvRL.25,ElvRL.50,ElvRL.100,ElvRL.200,ElvRL.300,ElvRL.500,ElvRL.1000,ElvRL.1500,ElvRL.2000,ElvRL.3000,ElvRL.4000,ElvRL.5000,ExpAADT.25,ExpAADT.50,ExpAADT.100,ExpAADT.200,ExpAADT.300,ExpAADT.500,ExpAADT.1000,ExpAADT.1500,ExpAADT.2000,ExpAADT.3000,ExpAADT.4000,ExpAADT.5000,MainAADT.25,MainAADT.50,MainAADT.100,MainAADT.200,MainAADT.300,MainAADT.500,MainAADT.1000,MainAADT.1500,MainAADT.2000,MainAADT.3000,MainAADT.4000,MainAADT.5000,SecAADT.25,SecAADT.50,SecAADT.100,SecAADT.200,SecAADT.300,SecAADT.500,SecAADT.1000,SecAADT.1500,SecAADT.2000,SecAADT.3000,SecAADT.4000,SecAADT.5000,Long,Lat,Elevation,FlightRouteBuf,AspRatio,Dist_Airport,Dist_Coast,Dist_Port,Dist_ShippingLanes,DistUnRHighVol,Dist_MTRline,Dist_MTRstn,Dist_FerryTerm,Dist_Incin,Dist_Crematorium,Dist_CrossBrdVehTm,Dist_TollGate,Dist_ShenzhenP,Dist_Lamma,Dist_PowerStnt,Dist_PStntswoPenny,LnDist_Airport,LnDist_Coast,LnDist_Port,LnDist_ShippingLanes,LnDistUnRHighVol,LnDist_MTRline,LnDist_MTRstn,LnDist_FerryTerm,LnDist_Incin,LnDist_Crematorium,LnDist_CrossBrdVehTm,LnDist_TollGate,LnDist_ShenzhenP,LnDist_Lamma,LnDist_PowerStnt,LnDist_PStntswoPenny,BldArD.25,BldArD.50,BldArD.100,BldArD.200,BldArD.300,BldArD.500,BldArD.1000,BldArD.1500,BldArD.2000,BldArD.3000,BldArD.4000,BldArD.5000,BldVolD.25,BldVolD.50,BldVolD.100,BldVolD.200,BldVolD.300,BldVolD.500,BldVolD.1000,BldVolD.1500,BldVolD.2000,BldVolD.3000,BldVolD.4000,BldVolD.5000,BusTD.50,BusTD.100,BusTD.200,BusTD.300,BusTD.500,BusTD.1000,BusTD.1500,BusTD.2000,BusTD.3000,BusTD.4000,BusTD.5000,CarPD.25,CarPD.50,CarPD.100,CarPD.200,CarPD.300,CarPD.500,CarPD.1000,CarPD.1500,CarPD.2000,CarPD.3000,CarPD.4000,CarPD.5000,FoodStD.50,FoodStD.100,FoodStD.200,FoodStD.300,FoodStD.500,FoodStD.1000,FoodStD.1500,FoodStD.2000,FoodStD.3000,FoodStD.4000,FoodStD.5000,TmplD.100,TmplD.200,TmplD.300,TmplD.500,TmplD.1000,TmplD.1500,TmplD.2000,TmplD.3000,TmplD.4000,TmplD.5000,PopD.25,PopD.50,PopD.100,PopD.200,PopD.300,PopD.500,PopD.1000,PopD.1500,PopD.2000,PopD.3000,PopD.4000,PopD.5000,PrkArD.25,PrkArD.50,PrkArD.100,PrkArD.200,PrkArD.300,PrkArD.500,PrkArD.1000,PrkArD.1500,PrkArD.2000,PrkArD.3000,PrkArD.4000,PrkArD.5000,OpArT.25,OpArT.50,OpArT.100,OpArT.200,OpArT.300,OpArT.500,OpArT.1000,OpArT.1500,OpArT.2000,OpArT.3000,OpArT.4000,OpArT.5000,ParkT.25,ParkT.50,ParkT.100,ParkT.200,ParkT.300,ParkT.500,ParkT.1000,ParkT.1500,ParkT.2000,ParkT.3000,ParkT.4000,ParkT.5000,ComT.25,ComT.50,ComT.100,ComT.200,ComT.300,ComT.500,ComT.1000,ComT.1500,ComT.2000,ComT.3000,ComT.4000,ComT.5000,GovT.25,GovT.50,GovT.100,GovT.200,GovT.300,GovT.500,GovT.1000,GovT.1500,GovT.2000,GovT.3000,GovT.4000,GovT.5000,ResT.25,ResT.50,ResT.100,ResT.200,ResT.300,ResT.500,ResT.1000,ResT.1500,ResT.2000,ResT.3000,ResT.4000,ResT.5000,MixT.25,MixT.50,MixT.100,MixT.200,MixT.300,MixT.500,MixT.1000,MixT.1500,MixT.2000,MixT.3000,MixT.4000,MixT.5000,IndT.25,IndT.50,IndT.100,IndT.200,IndT.300,IndT.500,IndT.1000,IndT.1500,IndT.2000,IndT.3000,IndT.4000,IndT.5000,InterD.25,InterD.50,InterD.100,InterD.200,InterD.300,InterD.500,InterD.1000,InterD.1500,InterD.2000,InterD.3000,InterD.4000,InterD.5000,MiniBusD.25,MiniBusD.50,MiniBusD.100,MiniBusD.200,MiniBusD.300,MiniBusD.500,MiniBusD.1000,MiniBusD.1500,MiniBusD.2000,MiniBusD.3000,MiniBusD.4000,MiniBusD.5000,Predictions-Lenwo,Gas.500,Rest.50,Rest.100
39,P2,172.1963751,179.0289076,18.60933676,40.71352307,29.66142992,12.4289015,0,0,0,0,0,0,0,0,0,0,5001.99,32287.35,107.05,325.68,781.84,2965.52,8942.59,17903.5,32411.62,41814.07,55208.46,85376.42,149224.76,261770.19,0,123.52,591.6,2313.81,4553.43,10656.51,31925.34,57744.34,85277.61,161341.52,265886.88,439285.62,0,0,0,925.51,6801.6,12537.3,22348.53,24223.85,25191.74,38146.72,56715.94,103579.71,0,0,0,0,0,0,0,0,0,0,927980.58,4695903.12,52378.64648,97928.55762,171366.5195,678946.3457,2023098.213,3805822.85,7142014.46,10314287.57,15545490.8,30982189.4,48279636.2,85330117.56,0,24111.75781,85897.26807,362175.4517,655883.4673,1456377.412,3965927.402,8007741.983,12617148.67,24814023.67,48025154.71,88455804.6,114.1404524,22.2869666,26,B,2.905,20393.67,389.822,3725.79,473.1733,2076.62,99.6944,271.8007,1236.85,3726.42,8094.43,3448.96,2611.11,30049.96303,7909.572439,7909.572439,7909.572439,9.922979663,5.965690324,8.223033464,6.159461626,7.638498115,4.602109107,5.605069046,7.120320462,8.223202268,8.998931788,8.145827238,7.867531645,10.31061671,8.975829006,8.975829006,8.975829006,0.317382968,0.314849221,0.424694143,0.482483064,0.420162542,0.350083885,0.193887992,0.140698009,0.107629564,0.07618972,0.074753097,0.077598252,8.754789762,8.803912642,11.15536741,14.52115536,12.27282863,9.681785978,5.592026038,4.275231408,3.591508036,2.453415558,2.403573693,2.409989283,0,0,7.96E-06,3.54E-06,1.27E-06,1.27E-06,1.84E-06,2.07E-06,1.34E-06,1.23E-06,1.15E-06,0,0,0,3.18E-05,1.41E-05,2.16E-05,8.91E-06,6.65E-06,5.25E-06,3.68E-06,4.52E-06,4.88E-06,0,0,7.96E-06,3.54E-06,2.55E-06,1.27E-06,7.07E-07,3.98E-07,1.77E-07,1.99E-07,2.42E-07,0,0,0,0,9.55E-07,8.49E-07,4.77E-07,2.12E-07,1.79E-07,3.06E-07,0.086619807,0.086628894,0.086648477,0.086647359,0.085182943,0.068938447,0.040019529,0.026298917,0.019415181,0.011394537,0.011159772,0.012361,0,0.006366198,0.003970916,0.002277666,0.003265329,0.004061201,0.002139794,0.001419788,0.000882258,0.000468492,0.000703121,0.000857142,0,0,0,2346.629909,9333.718302,69403.74996,128701.5853,180323.1742,382451.0452,1522192.178,3244290.615,6250393.669,0,0,0,0,0,34325.81601,481534.5932,1440038.861,2885611.593,5920553.174,10077530.11,13815928.27,0,0,0,0,0,0,0,25979.57765,151561.7946,230392.4412,708299.5296,973807.9599,803.0032573,3453.980488,8715.250399,14906.42344,29647.70865,138766.8273,442731.7238,592047.575,807980.8616,1638695.173,2344303.09,3523122.881,51.26493093,846.8192624,8387.364701,30790.23309,66593.71764,137303.5434,466709.9357,846463.384,1083487.707,2194922.023,3192758.558,4893924.088,0,89.24773075,4817.029948,34765.50336,64837.76895,112003.5804,193920.3817,322772.0477,369873.239,401320.1239,551913.9906,889764.0657,0,0,0,0,0,0,0,0,4898.923217,7607.951718,7607.951718,86446.68167,0.001018592,0.000509296,0.000286479,0.000222817,0.00021928,0.000168068,0.000101223,7.46E-05,6.37E-05,4.97E-05,5.02E-05,5.48E-05,0,0,0,7.96E-06,3.54E-06,1.27E-06,1.27E-06,8.49E-07,8.75E-07,9.90E-07,1.01E-06,1.22E-06,141.108304,2,1,18
45,P8,97.90071273,96.84980941,22.26921224,30.26143601,26.26532413,5.337030848,0,0,0,0,0,0,0,3030.09,3892.68,5640.46,52238.17,80483.75,91.44,171.37,305.85,947.82,1890.09,7600.62,35694.25,96269.44,142920.09,203017.4,291856.27,427003.72,45.39,88.83,314.79,1494.44,3865.09,10476.36,46205.04,100428.13,172268.82,265201.52,425883.91,642412.81,0,0,0,0,0,130.14,24502.7,43657.26,71041.37,84524.58,108262.54,152644.85,0,0,0,0,0,0,0,454664.82,595860.4,737006.37,9243209.03,13677974.18,34138.10938,34138.10938,103018.6719,215126.1367,548036.8477,2647973.24,14258759.68,35888771.22,53478494.77,68266319.23,98204155.24,142860320,22113.33594,44207.58008,44207.58008,378695.8906,950403.3066,2868451.148,14417088.61,30604766.74,46853718.18,64018285.47,105747545.1,154997303,114.17333,22.31582284,21,B,0,23423.23,1381.76,3891.02,2070.58,6515.85,118.9736,349.3015,2031.26,4345.4,4806.59,947.8306,1676.55,28276.70767,12273.76624,12273.76624,12273.76624,10.06148341,7.23111462,8.266426358,7.635585211,8.781992287,4.778901623,5.855935471,7.616412948,8.376872425,8.477742536,6.854175793,7.424491115,10.24979369,9.415219437,9.415219437,9.415219438,0.15167848,0.256537396,0.345193384,0.339251255,0.319373147,0.316930369,0.299867196,0.264288249,0.282677591,0.185768181,0.147207486,0.139406216,6.326892462,9.763611347,11.21171785,9.755835652,9.436487304,10.13784039,8.576699991,7.199976629,7.779470591,4.69543485,4.101554654,4.050885441,0,0,0,0,1.27E-06,1.91E-06,1.27E-06,1.75E-06,1.59E-06,1.61E-06,1.55E-06,0,0,3.18E-05,3.18E-05,3.18E-05,1.91E-05,1.66E-05,1.44E-05,1.52E-05,1.04E-05,9.59E-06,9.74E-06,0,0,0,0,0,1.27E-06,9.90E-07,9.55E-07,6.01E-07,5.17E-07,4.58E-07,0,0,3.54E-06,1.27E-06,1.59E-06,9.90E-07,1.19E-06,6.72E-07,4.97E-07,5.09E-07,0.074237089,0.07463599,0.070769578,0.061784329,0.058270446,0.065491333,0.05976434,0.057959873,0.053558088,0.035180377,0.02839226,0.02827,0.003534513,0.012133973,0.00597595,0.005417396,0.007470804,0.006868694,0.004959077,0.006614161,0.005963365,0.003378217,0.002260525,0.001802413,0,0,0,7279.173085,18258.38685,40895.23206,187240.8598,587318.1643,1412235.583,3239331.397,6136943.363,9053907.27,0,0,0,1958.807148,25059.38704,90187.93433,259373.1492,704492.9715,1178011.608,2559361.997,5051693.482,10176663.83,0,0,0,0,5559.934565,50786.58262,113976.3033,204846.663,479339.4817,789931.1708,1049768.353,1283826.016,153.3156294,2150.651748,13474.34437,50806.31761,87873.55572,161845.8006,720321.1372,1451498.754,1937675.476,2977139.805,4537076.619,6863984.451,251.7689303,1616.952581,7472.303589,30854.52175,75025.1115,215899.6503,967850.5277,1876292.189,3317689.511,5256518.188,7136552.388,10665589.23,0,0,0,0,0,420.9855593,19417.42218,23871.13617,29467.41311,35898.09335,306558.3537,1069428.484,0,0,0,0,0,0,0,0,0,18538.32035,89425.85814,89425.85827,0.000509296,0.000254648,0.000190986,0.000135282,0.000137934,0.000159155,0.000200217,0.000193532,0.000183506,0.000116855,0.000100387,9.22E-05,0,0,0,0,0,1.27E-06,5.41E-06,3.54E-06,3.50E-06,2.44E-06,2.21E-06,2.09E-06,155.5188477,7,5,18
70,TM-A-1,108.2236391,158.1567425,32.83698652,49.27476208,41.0558743,27.68546101,0,0,0,0,0,0,0,663.39,5523.72,20937.33,29379.1145,36527.2822,35.73698037,150.3532179,361.1014688,683.3708557,990.9272238,2271.208969,16386.19,24455.01,37099.84,43603.37,49937.80221,59333.82496,0,130.6613503,734.9244459,3255.549363,5124.253092,11034.35104,33613.98,67771.68,102168.38,152328.19,192265.3286,256442.725,0,0,0,0,0,283.4669733,525.32,1913.07,3089.08,3119.02,3119.017745,3119.017745,0,0,0,0,0,0,0,0,885280.59,2747842.99,3533175.1,4516938.16,0,0,21489.71,82414.54,101725.68,231564.91,2079748.68,3018609.37,4471979.47,5142996.61,5823598.28,6761929.99,0,0,132830.8,886048.99,1296678.57,2416927.02,6198121.9,13587275.71,19193792.15,25721041.76,31581650.44,39013096.9,113.976677,22.399603,11,B,0,9045.44,141.8486,15360.51,4951.11,12560.01,98.7392,473.6614,3263.2,356.3726,15289.15,9862.17,9217.11,18231.29665,23877.04576,6059.997446,6059.997446,9.110016476,4.954760128,9.639555154,8.50736679,9.438273248,4.592482181,6.160492821,8.090462798,5.875976925,9.63489859,9.196461569,9.128817347,9.810894992,10.08067285,8.709464658,8.709464658,0.43195982,0.25526092,0.164801407,0.184611586,0.226218908,0.213202356,0.194173919,0.153185675,0.117614528,0.073683372,0.052220421,0.043996622,0,0.085714472,0.42727591,1.484117716,1.816519804,3.259460456,4.825736441,3.761172907,2.768170882,1.461310681,0.91177094,0.612974248,0,0,0,3.54E-06,2.55E-06,1.59E-06,1.56E-06,1.59E-06,8.13E-07,4.77E-07,3.57E-07,0,0.000254648,6.37E-05,7.16E-05,6.01E-05,3.31E-05,2.51E-05,1.73E-05,1.23E-05,6.65E-06,4.30E-06,3.08E-06,0,0,0,0,0,9.55E-07,8.49E-07,5.57E-07,3.18E-07,1.79E-07,1.15E-07,0,0,0,0,0,1.41E-07,1.59E-07,1.77E-07,1.59E-07,1.40E-07,0.058584,0.058584,0.057716,0.051865,0.044978,0.035106,0.029449,0.026911,0.024307,0.014917,0.009076,0.00623,0,0.028023517,0.011433685,0.011379944,0.009260569,0.005913288,0.003023355,0.001963277,0.00125058,0.000725722,0.000518524,0.000359917,0,0,0,0,604.338919,604.338919,604.342071,31767.77142,125584.8192,1069287.03,1529288.19,3908906.29,0,431.8882,5109.265149,12351.35295,33696.54536,131889.327,2040051.844,2232501.223,3753381.841,6657718.89,11178990.58,16519835.19,0,0,0,0,0,0,0,0,352.902428,6500.28,6500.28,6500.275574,0,672.412841,6579.233706,12599.78931,29442.19623,93780.7516,345143.122,1015847.213,1568758.943,1891705.27,2137796.84,2645802.063,1267.891098,4071.033048,11750.84232,54210.33935,140067.9448,385658.9878,811129.8953,1831049.327,3041058.701,4884701.6,6765519.72,8907903.703,0,0,0,0,0,0,135172.2333,149709.5636,149709.5642,263134.88,277984.91,277984.9115,0,0,0,0,0,15819.05215,322748.4516,409903.4482,415550.8667,452842.94,452842.95,576365.6809,0.000509296,0.000254648,0.000222817,0.000294437,0.000198059,0.000142603,0.000103451,7.24E-05,5.91E-05,3.26E-05,2.26E-05,1.68E-05,0,0,0,0,3.54E-06,2.55E-06,1.59E-06,9.90E-07,1.19E-06,6.37E-07,3.98E-07,2.80E-07,88.01372372,2,0,0
36,P10,95.67097758,80.21282746,21.62195518,45.26065532,33.44130525,4.903377744,0,0,0,0,0,0,0,0,1047.42,9400.76,19251.84,67744.71,18.35,44.7,95.34,583.27,1397.75,3890.34,12119.33,44437.26,111037.95,227176.3,315879.87,389975.04,67.9,228.76,711.79,1814.08,3720.52,5975.93,16713.92,37602.31,88322.91,249906.83,428538.76,620621.08,0,0,0,0,0,1073.02,1646.14,28602.32,49839.62,97734.92,131021.09,145841.68,0,0,0,0,0,0,0,0,226662.12,1480164.28,3313445.91,11324166.84,0,0,29516.37891,151465.4727,366373.8223,1503147.34,4012805.35,14289668.38,41799988.49,83970976.71,107178459.1,124694021.7,22247.89648,66784.19727,200128.6797,442560.1816,787194.7773,1364908.328,4479982.189,10946909.84,29730684.04,64543907.7,94689537.49,126721225.1,114.169187,22.29623637,19,B,2.395939086,23162.93,117.8701,4711.66,560.0927,5199.91,2.9772,305.6617,296.592,5756.15,6716.54,701.4208,1316.52,30085.10464,10211.44606,10211.44606,10211.44606,10.05030842,4.769583148,8.457794823,6.32810227,8.556397423,1.090990807,5.722478965,5.692357488,8.658024624,8.812327981,6.55310793,7.182745649,10.31178547,9.231264533,9.231264533,9.231264533,0.403535448,0.573246821,0.716813492,0.57193236,0.443293732,0.303562296,0.178771423,0.150412655,0.147147134,0.177243179,0.152718416,0.125227159,21.05517518,22.38309895,26.58227217,20.40799492,16.85287134,11.24753076,6.235476834,4.639648046,4.952366613,6.093128745,4.66364053,3.630428148,0,0,0,7.07E-06,7.64E-06,3.18E-06,2.83E-06,3.58E-06,2.51E-06,1.75E-06,1.35E-06,0,0,9.55E-05,5.57E-05,2.48E-05,1.66E-05,1.21E-05,9.34E-06,1.01E-05,1.21E-05,9.07E-06,7.65E-06,0,0,7.96E-06,3.54E-06,1.27E-06,6.37E-07,5.66E-07,3.18E-07,4.95E-07,4.18E-07,3.57E-07,0,7.96E-06,3.54E-06,1.27E-06,3.18E-07,2.83E-07,4.77E-07,6.72E-07,5.37E-07,4.07E-07,0.025272503,0.025272688,0.025096977,0.021507279,0.018318205,0.015571435,0.009990292,0.010957699,0.013183055,0.027661799,0.026464563,0.022351,0,0,0,0,0.000964408,0.001410291,0.002516962,0.002099943,0.001967644,0.002160525,0.00210627,0.001701969,0,0,2431.362118,19222.29158,56115.57738,143112.72,344341.9263,1292589.841,2096563.675,3160929.455,4368812.999,7610459.296,0,0,0,0,10658.93439,77159.08685,196584.5529,259828.4348,543435.5548,2443244.876,8432548.249,17872169.02,915.4255761,5379.800363,23130.90016,65560.79757,104252.936,176077.3075,430858.5592,505831.5962,707802.861,1001354.554,1055692.153,1282691.47,0,0,0,2416.408427,5410.539153,12934.84085,89448.85148,298836.5171,807813.3436,2246964.257,3840118.726,5875666.053,0,0,0,0,0,0,81510.3485,177726.7932,410152.4598,2967231.718,6368472.197,9132583.597,0,0,0,0,0,0,0,0,58527.34707,901686.1431,1052041.396,1181390.458,0,0,0,0,0,0,0,0,0,0,18538.32035,62569.54856,0.000509296,0.000254648,0.000127324,0.000159155,0.000152081,0.000132417,9.10E-05,9.37E-05,0.000124937,0.000128739,0.000102118,8.26E-05,0,0,0,1.59E-05,1.77E-05,8.91E-06,2.55E-06,1.98E-06,2.23E-06,2.48E-06,1.93E-06,1.64E-06,124.7187917,0,4,37
65,ST-A-1,105.5257228,135.0433994,16.08554507,47.43404002,31.75979255,17.84507893,0,0,0,0,0,162.9899849,6015.17,17630.58,33089.29,45514.18,71501.47374,77104.93283,49.11919313,99.61625603,199.9824681,762.9081964,1668.386465,4905.680911,15044.56,25383.59,43072.79,69395.73,83088.7673,100597.1398,0,4.274898104,200.119476,981.2285458,2126.314482,6253.50921,27435.91,73643.59,119254.39,189995.46,282717.9076,398882.3571,0,0,0,0,0,0,0,451.41,1377.53,2297.89,2297.895033,2312.659185,0,0,0,0,0,0,798940.49,2022549.95,4133614.82,5716252.48,9657806.33,10260278.83,0,0,0,33377.82,188328.14,884889.13,2402142.46,3793506.86,5915054.99,10018733.58,11309813.45,13721609.62,0,0,157515.28,600270.28,1120197.64,2631438.26,8207471.68,19470537.61,26835691.25,39281241.56,55085815.74,72790467.41,114.19191,22.387529,16,B,0,26305.84,471.951,8128.61,8587.15,12406.69,22.5364,670.4684,10176.63,1095.21,2901.96,7544.17,2319.97,22499.4804,20231.08226,17045.88086,20231.08226,10.17754627,6.156875152,9.003145158,9.058021908,9.425990956,3.115132353,6.507976586,9.227849229,6.998701051,7.973141986,8.928530735,7.749310095,10.02124749,9.914975426,9.743663862,9.914975427,0,0.017700748,0.11539869,0.166696443,0.209112643,0.17905617,0.139182351,0.148239716,0.123778477,0.077315953,0.049857435,0.03982563,0,0,0.313817801,1.700740539,2.690018991,3.227431968,2.813033732,3.368999252,2.915123049,1.932126286,1.221241504,0.985599156,0,0,0,7.07E-06,2.55E-06,1.91E-06,1.70E-06,1.43E-06,8.84E-07,5.57E-07,4.33E-07,0,0,0,0,3.54E-06,1.66E-05,1.50E-05,1.81E-05,1.49E-05,8.28E-06,5.45E-06,4.19E-06,0,0,0,0,2.55E-06,6.37E-07,8.49E-07,4.77E-07,3.54E-07,2.19E-07,1.53E-07,0,0,7.07E-06,2.55E-06,6.37E-07,2.83E-07,3.18E-07,1.77E-07,1.19E-07,1.91E-07,0.021351,0.021351,0.021345,0.021057,0.020312,0.019122,0.01906,0.015185,0.011875,0.008381,0.00782,0.009205,0,0,0.003575627,0.000893907,0.000731789,0.000819279,0.000611908,0.001169266,0.001320122,0.000893656,0.000566501,0.000449616,273.937188,2452.840922,7394.302047,15912.10519,23923.02157,38610.41298,123892.7944,433563.8842,917314.9228,1758822.67,2523955.28,3085499.2,0,0,0,0,5006.53043,174636.49,885069.3804,2042730.33,3856668.809,8748924.32,12630206.7,18389563.45,0,0,0,0,0,15273.14739,39844.60496,54535.09297,66415.96675,66415.98,66415.98,73062.7173,0,0,0,0,2775.661364,34214.98966,235901.149,587919.0543,790148.9687,1277567.86,2449350.15,3742353.074,363.121443,2641.251941,18441.03715,97651.41097,230915.1058,433373.742,1168121.477,2226667.156,3423457.994,5493617.51,6501640.46,8162505.433,0,0,0,0,0,9703.667149,122394.8486,145473.2028,145473.2127,145473.21,145473.21,145473.2018,0,0,0,0,0,0,21260.79514,379976.5001,493432.3998,519833.19,519833.2,525347.4456,0,0.000127324,0.000159155,0.000119366,8.84E-05,8.91E-05,8.02E-05,9.07E-05,7.64E-05,4.93E-05,3.15E-05,2.51E-05,0,0,0,0,0,2.55E-06,3.82E-06,2.55E-06,1.75E-06,1.20E-06,7.36E-07,6.24E-07,101.2061386,0,0,0
86,WC-A-1,165.7456799,205.0451069,32.97953076,46.95859132,39.96906104,9.57164094,0,0,0,0,0,49.98742496,2824.03,4103.7,5738.11,15166.55,40661.45982,62797.76954,82.29551162,134.8841201,245.3789742,1272.319228,4970.265656,14029.64156,29745.13,51584.72,78316.23,161986.54,245942.8608,338570.9561,50.06576857,112.5553771,613.5884078,2290.445518,4639.166239,8511.798389,33389.98,68563.78,108446.89,220847.82,373246.6472,528844.7715,0,0,0,61.63737819,1543.159757,11201.39546,18177.03,21509.21,27021.62,40996.3,85630.88107,111616.7912,0,0,0,0,0,0,535322.08,714128.61,1066037.32,2707441.77,6187371.91,10350602.61,50833.68,50833.68,72683.98,418092.71,2033226.72,7903701.44,12381120.88,16828995.72,23064656.45,52383358.15,79190548.88,101365206.1,17523.89,34901.24,183168.41,659206.72,1360561.89,2338047.87,8164395.99,15293419.86,21947123.87,42921953.99,71746217.57,102665443.6,114.184357,22.28006,20,B,3.772532,24981.64,279.7491,7087.35,1197.12,6325.75,10.2076,0.2296,2457.79,5658.23,5297.59,951.4156,2441.65,32350.11556,9886.910487,9886.910487,9886.910487,10.12589652,5.633892954,8.866066438,7.087674669,8.752384273,2.323130798,-1.471563246,7.807016156,8.640867126,8.575007344,6.857950963,7.800430961,10.38437287,9.198966988,9.198966988,9.198966988,0.216450249,0.387970057,0.494919117,0.552648147,0.495747086,0.319295603,0.21319962,0.186117588,0.145804477,0.130885692,0.116798625,0.103833974,17.12739112,47.83335231,40.93010254,29.88628623,27.73099994,15.0705039,7.893284427,6.578342609,4.857232601,4.337883308,3.734881375,3.180133214,0,0,0,0,1.27E-06,2.86E-06,2.41E-06,1.91E-06,2.05E-06,1.59E-06,1.34E-06,0,0,3.18E-05,2.39E-05,5.31E-05,2.93E-05,1.88E-05,1.57E-05,1.10E-05,9.51E-06,7.84E-06,6.76E-06,0,0,0,0,1.27E-06,6.37E-07,5.66E-07,3.18E-07,2.48E-07,2.98E-07,3.31E-07,0,0,0,0,6.37E-07,8.49E-07,4.77E-07,3.18E-07,3.98E-07,4.58E-07,0.029937,0.029933,0.029955,0.031792,0.034731,0.032021,0.029452,0.028163,0.023124,0.017751,0.018174,0.018599,0,0,0,0.000342582,0.000639442,0.001776202,0.00267249,0.001976133,0.001336216,0.001081218,0.001128376,0.001165836,0,0,0,0,2684.639739,56607.28981,507902.6945,913145.3995,1092031.186,2637572,4031104.3,4980869.255,0,0,0,0,716.937137,95505.09196,464484.928,1361450.684,3148666.276,8405332.21,13998160.67,19861465.17,0,0,0,13.996509,5487.718433,17468.94356,44162.94796,77516.75872,134879.1042,821974.37,1023387.02,1130697.745,0,0,0,660.219189,2437.831862,71955.61365,370024.3827,616257.6922,917894.4223,1583491.91,2918268.45,4388951.157,0,0,0,0,2518.312343,29304.65197,253397.0453,880455.4924,1486992.697,2359132.47,4540806.49,6522695.848,405.548036,3846.581665,17965.07827,79223.84492,157131.2912,226261.5999,357375.4957,498759.966,584826.9864,705554.02,1135783.47,1337556.664,0,0,0,0,0,0,0,0,0,0,0,27113.72888,0.001018592,0.000509296,0.00031831,0.000302394,0.000367825,0.00031067,0.000183983,0.000139915,0.000107191,9.11E-05,8.08E-05,6.91E-05,0,0,0,4.77E-05,3.18E-05,1.15E-05,3.50E-06,2.12E-06,1.99E-06,1.84E-06,1.39E-06,1.48E-06,143.3024359,2,39,60
